date,time,买①委差,买①委比,买②委差,买②委比,买③委差,买③委比,买④委差,买④委比,买⑤委差,买⑤委比,卖①委差,卖①委比,卖②委差,卖②委比,卖③委差,卖③委比,卖④委差,卖④委比,卖⑤委差,卖⑤委比
2022-06-15,14:56:27,242.0,12.76,46.0,12.75,70.0,12.73,66.0,12.72,33.0,12.71,7.0,12.77,17.0,12.78,2.0,12.8,3.0,12.82,44.0,12.83
2022-06-15,14:56:30,221.0,12.76,46.0,12.75,70.0,12.73,66.0,12.72,33.0,12.71,2.0,12.77,3.0,12.8,3.0,12.82,44.0,12.83,4.0,12.84
2022-06-15,14:56:33,214.0,12.76,46.0,12.75,70.0,12.73,66.0,12.72,33.0,12.71,39.0,12.77,4.0,12.8,26.0,12.82,44.0,12.83,4.0,12.84
2022-06-15,14:56:36,156.0,12.76,46.0,12.75,70.0,12.73,66.0,12.72,33.0,12.71,26.0,12.82,44.0,12.83,4.0,12.84,21.0,12.88,53.0,12.89
2022-06-15,14:56:39,28.0,12.77,156.0,12.76,46.0,12.75,70.0,12.73,66.0,12.72,23.0,12.81,3.0,12.82,44.0,12.83,4.0,12.84,21.0,12.88
2022-06-15,14:56:43,86.0,12.77,156.0,12.76,46.0,12.75,70.0,12.73,66.0,12.72,23.0,12.81,3.0,12.82,44.0,12.83,4.0,12.84,21.0,12.88
2022-06-15,14:56:45,87.0,12.77,156.0,12.76,46.0,12.75,70.0,12.73,66.0,12.72,1.0,12.8,23.0,12.81,44.0,12.83,4.0,12.84,21.0,12.88
2022-06-15,14:56:45,87.0,12.77,156.0,12.76,46.0,12.75,70.0,12.73,66.0,12.72,1.0,12.8,23.0,12.81,44.0,12.83,4.0,12.84,21.0,12.88
2022-06-15,14:56:51,87.0,12.77,156.0,12.76,46.0,12.75,70.0,12.73,66.0,12.72,3.0,12.79,23.0,12.81,44.0,12.83,4.0,12.84,21.0,12.88
2022-06-15,14:56:54,62.0,12.77,156.0,12.76,46.0,12.75,70.0,12.73,66.0,12.72,3.0,12.79,44.0,12.83,4.0,12.84,21.0,12.88,53.0,12.89
2022-06-15,14:56:57,63.0,12.77,156.0,12.76,46.0,12.75,70.0,12.73,66.0,12.72,3.0,12.79,2.0,12.82,44.0,12.83,4.0,12.84,21.0,12.88
2022-06-15,14:56:59,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:57:02,1.0,12.79,,0.0,,0.0,,0.0,,0.0,1.0,12.79,2.0,0.0,,0.0,,0.0,,0.0
2022-06-15,14:57:02,1.0,12.79,,0.0,,0.0,,0.0,,0.0,1.0,12.79,2.0,0.0,,0.0,,0.0,,0.0
2022-06-15,14:57:02,1.0,12.79,,0.0,,0.0,,0.0,,0.0,1.0,12.79,2.0,0.0,,0.0,,0.0,,0.0
2022-06-15,14:57:13,3.0,12.79,,0.0,,0.0,,0.0,,0.0,3.0,12.79,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:57:13,3.0,12.79,,0.0,,0.0,,0.0,,0.0,3.0,12.79,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:57:13,3.0,12.79,,0.0,,0.0,,0.0,,0.0,3.0,12.79,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:57:13,3.0,12.79,,0.0,,0.0,,0.0,,0.0,3.0,12.79,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:57:26,91.0,12.76,121.0,0.0,,0.0,,0.0,,0.0,91.0,12.76,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:57:26,91.0,12.76,121.0,0.0,,0.0,,0.0,,0.0,91.0,12.76,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:57:26,91.0,12.76,121.0,0.0,,0.0,,0.0,,0.0,91.0,12.76,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:57:26,91.0,12.76,121.0,0.0,,0.0,,0.0,,0.0,91.0,12.76,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:57:26,91.0,12.76,121.0,0.0,,0.0,,0.0,,0.0,91.0,12.76,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:57:26,91.0,12.76,121.0,0.0,,0.0,,0.0,,0.0,91.0,12.76,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:57:43,91.0,12.76,121.0,0.0,,0.0,,0.0,,0.0,91.0,12.76,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:57:43,91.0,12.76,121.0,0.0,,0.0,,0.0,,0.0,91.0,12.76,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:57:43,91.0,12.76,121.0,0.0,,0.0,,0.0,,0.0,91.0,12.76,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:57:53,93.0,12.77,7.0,0.0,,0.0,,0.0,,0.0,93.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:58:08,94.0,12.77,6.0,0.0,,0.0,,0.0,,0.0,94.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:58:13,94.0,12.77,6.0,0.0,,0.0,,0.0,,0.0,94.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:58:13,94.0,12.77,6.0,0.0,,0.0,,0.0,,0.0,94.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:58:13,94.0,12.77,6.0,0.0,,0.0,,0.0,,0.0,94.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:58:20,94.0,12.77,7.0,0.0,,0.0,,0.0,,0.0,94.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:58:24,94.0,12.77,12.0,0.0,,0.0,,0.0,,0.0,94.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:58:29,99.0,12.77,20.0,0.0,,0.0,,0.0,,0.0,99.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:58:29,99.0,12.77,20.0,0.0,,0.0,,0.0,,0.0,99.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:58:32,99.0,12.77,40.0,0.0,,0.0,,0.0,,0.0,99.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:58:32,99.0,12.77,40.0,0.0,,0.0,,0.0,,0.0,99.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:58:32,99.0,12.77,40.0,0.0,,0.0,,0.0,,0.0,99.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:58:42,99.0,12.77,40.0,0.0,,0.0,,0.0,,0.0,99.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:58:42,99.0,12.77,40.0,0.0,,0.0,,0.0,,0.0,99.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:58:51,112.0,12.77,27.0,0.0,,0.0,,0.0,,0.0,112.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:58:53,113.0,12.77,26.0,0.0,,0.0,,0.0,,0.0,113.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:58:53,113.0,12.77,26.0,0.0,,0.0,,0.0,,0.0,113.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:59:00,113.0,12.77,35.0,0.0,,0.0,,0.0,,0.0,113.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:59:02,114.0,12.77,42.0,0.0,,0.0,,0.0,,0.0,114.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:59:02,114.0,12.77,42.0,0.0,,0.0,,0.0,,0.0,114.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:59:02,114.0,12.77,42.0,0.0,,0.0,,0.0,,0.0,114.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:59:11,114.0,12.77,70.0,0.0,,0.0,,0.0,,0.0,114.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:59:14,138.0,12.77,46.0,0.0,,0.0,,0.0,,0.0,138.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:59:14,138.0,12.77,46.0,0.0,,0.0,,0.0,,0.0,138.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:59:20,138.0,12.77,48.0,0.0,,0.0,,0.0,,0.0,138.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:59:23,139.0,12.77,48.0,0.0,,0.0,,0.0,,0.0,139.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:59:23,139.0,12.77,48.0,0.0,,0.0,,0.0,,0.0,139.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:59:23,139.0,12.77,48.0,0.0,,0.0,,0.0,,0.0,139.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:59:23,139.0,12.77,48.0,0.0,,0.0,,0.0,,0.0,139.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:59:23,139.0,12.77,48.0,0.0,,0.0,,0.0,,0.0,139.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:59:38,139.0,12.77,55.0,0.0,,0.0,,0.0,,0.0,139.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:59:42,175.0,12.77,19.0,0.0,,0.0,,0.0,,0.0,175.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:59:44,194.0,12.77,,0.0,,0.0,,0.0,,0.0,194.0,12.77,28.0,0.0,,0.0,,0.0,,0.0
2022-06-15,14:59:44,194.0,12.77,,0.0,,0.0,,0.0,,0.0,194.0,12.77,28.0,0.0,,0.0,,0.0,,0.0
2022-06-15,14:59:50,194.0,12.77,,0.0,,0.0,,0.0,,0.0,194.0,12.77,33.0,0.0,,0.0,,0.0,,0.0
2022-06-15,14:59:54,211.0,12.76,139.0,0.0,,0.0,,0.0,,0.0,211.0,12.76,,0.0,,0.0,,0.0,,0.0
2022-06-15,14:59:56,216.0,12.76,134.0,0.0,,0.0,,0.0,,0.0,216.0,12.76,,0.0,,0.0,,0.0,,0.0
2022-06-15,15:00:01,6.0,12.77,156.0,12.76,53.0,12.75,70.0,12.73,66.0,12.72,2.0,12.79,50.0,12.81,2.0,12.82,44.0,12.83,4.0,12.84
2022-06-16,09:00:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:00:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:00:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:00:00,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:00:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:00:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:00:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:00:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:00:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:00:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:00:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:00:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:00:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:00:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:00:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:00:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:00:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:00:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:00:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:00:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:00:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:00:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:00:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:01:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:01:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:01:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:01:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:01:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:01:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:10:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:10:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:10:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:10:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:11:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:11:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:11:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:11:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:11:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:11:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:11:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:11:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:11:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:11:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:11:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:11:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:11:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:11:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:11:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:11:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:11:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:11:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:11:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:11:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:12:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:12:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:12:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:12:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:12:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:12:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:12:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:12:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:12:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:12:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:12:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:12:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:12:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:12:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:12:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:12:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:12:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:12:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:12:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:12:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:13:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:13:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:13:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:13:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:13:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:13:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:13:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:13:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:13:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:13:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:13:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:13:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:13:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:13:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:13:57,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:13:57,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:13:57,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:13:57,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:13:57,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:14:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:14:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:14:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:14:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:14:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:14:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:14:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:14:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:14:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:14:12,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:14:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:14:42,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:15:13,63.0,12.7,20.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:15:13,63.0,12.7,20.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:15:13,63.0,12.7,20.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:15:13,63.0,12.7,20.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:15:13,63.0,12.7,20.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:15:13,63.0,12.7,20.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:15:13,63.0,12.7,20.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:15:13,63.0,12.7,20.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:15:13,63.0,12.7,20.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:15:43,63.0,12.7,20.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:15:43,63.0,12.7,20.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:15:43,63.0,12.7,20.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:15:43,63.0,12.7,20.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:15:43,63.0,12.7,20.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:15:43,63.0,12.7,20.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:15:43,63.0,12.7,20.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:15:43,63.0,12.7,20.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:15:43,63.0,12.7,20.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:15:43,63.0,12.7,20.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:16:13,63.0,12.7,20.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:16:15,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:16:15,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:16:15,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:16:15,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:16:15,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:16:15,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:16:15,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:16:15,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:16:15,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:16:43,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:16:43,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:16:43,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
